"clinical_product_rxcui","dose_form_rxcui"
"1300294","316982"
"198436","316965"
"2001266","317541"
"1654910","317000"
"1654949","1649574"
"349201","317541"
"428703","317541"
"2003656","316942"
"1243888","317007"
"905079","316949"
"1115800","316945"
"283316","317541"
"1037205","797271"
"797885","797271"
"1147924","316968"
"1038791","316986"
"283523","316968"
"998428","317004"
"283407","316942"
"1115005","316965"
"1300808","1649574"
"1654186","1649574"
"1116155","316982"
"200221","317541"
"242816","1649574"
"967949","316949"
"903891","317541"
"311918","317541"
"1044355","316949"
"852625","316949"
"200162","317541"
"198368","316949"
"198845","316986"
"2560312","1649574"
"665046","316986"
"853027","316949"
"1795518","1649574"
"2594747","317541"
"1243679","317541"
"311878","316961"
"2054973","316965"
"2200178","316995"
"2171111","316968"
"1665699","1649574"
"905075","316949"
"310571","152903"
"1424836","316965"
"896298","316949"
"351246","317690"
"866924","317541"
"848768","317541"
"2049725","316982"
"349326","1649574"
"994798","317541"
"203105","316985"
"904462","317541"
"1014194","316949"
"1806206","316943"
"197745","317541"
"749817","721656"
"861424","317541"
"1806380","317541"
"2199310","721656"
"899680","316949"
"1101775","316968"
"260218","317541"
"2376942","316965"
"828365","317542"
"2369397","317541"
"856825","317541"
"1989823","1649574"
"1659287","1649574"
"2048716","317007"
"1551393","721656"
"1812468","317541"
"351291","316964"
"2054268","316965"
"2274815","317541"
"359493","317541"
"197816","317541"
"241950","316965"
"1116635","317541"
"2463118","1649574"
"1591943","317541"
"1600130","316982"
"197943","317541"
"1998771","721654"
"1539757","316986"
"245660","316982"
"856792","317541"
"900052","316949"
"2467565","316965"
"259966","317541"
"2167160","1649574"
"245536","316965"
"198232","317541"
"252870","316965"
"2105649","316968"
"1098910","316945"
"830528","316965"
"903843","316968"
"1939343","317541"
"763470","721656"
"403806","1649574"
"809974","1649574"
"2203895","317541"
"359969","7670"
"2200644","317541"
"1547658","744995"
"1311660","316983"
"1363752","316968"
"758164","721656"
"197582","317541"
"1860499","316943"
"1721315","1649574"
"1595476","316995"
"657574","316969"
"485471","317541"
"1923826","317690"
"855474","316982"
"999402","316949"
"260005","317009"
"643123","316942"
"978948","317541"
"197935","317541"
"1250721","317541"
"896766","317541"
"730955","317678"
"1873729","316965"
"313498","316965"
"1292887","1649574"
"1046982","317007"
"1804735","1649574"
"1876705","1649574"
"2047612","1649574"
"197500","317541"
"900164","316945"
"1358620","316968"
"2056496","316968"
"1719803","1649574"
"831102","317541"
"966811","721654"
"884522","316968"
"2274408","1649574"
"1855739","1649574"
"746083","91344"
"152770","317541"
"1809539","1649574"
"1293983","316983"
"899548","317541"
"197623","317541"
"1790349","1649574"
"999425","316949"
"1791232","1649574"
"241946","316987"
"1236435","316965"
"1299917","317541"
"312837","316942"
"403937","316942"
"845488","316965"
"896277","316949"
"2377353","721656"
"1658634","1649574"
"200257","317541"
"2265849","316968"
"1298906","317541"
"1049686","317541"
"1716221","1540456"
"800209","316949"
"1544488","317000"
"199378","316945"
"2268108","721656"
"199105","346286"
"2043311","1649574"
"966404","316965"
"284159","317541"
"896228","744995"
"2289418","316965"
"311415","316969"
"1365844","316945"
"832082","316949"
"758988","316983"
"200107","316992"
"727539","721656"
"1993219","316968"
"900960","316949"
"198742","317541"
"1006300","316949"
"103401","316985"
"241999","316949"
"2000134","316968"
"866094","317541"
"900528","346289"
"1310525","317541"
"1595048","1649572"
"200172","317541"
"1872271","721656"
"307987","316949"
"903887","317541"
"1487371","316986"
"2058880","1649574"
"1006349","316949"
"730869","317541"
"1658236","1649574"
"1654035","1649574"
"861487","316986"
"2279410","346289"
"1649493","317541"
"1592750","316965"
"312877","316983"
"896106","346286"
"1986381","1649574"
"758144","316992"
"2170281","1649574"
"993755","316968"
"197453","317541"
"1796087","316983"
"668567","346285"
"665078","91058"
"897378","316949"
"647888","317541"
"313002","316949"
"1730930","1649574"
"197320","317541"
"198182","317541"
"1043690","316982"
"1809438","1649574"
"1739761","317541"
"1658331","317541"
"486152","316987"
"106339","106332"
"200088","316982"
"898697","316945"
"577212","316965"
"1234506","316982"
"1369420","316968"
"731348","1649571"
"1099896","316982"
"897696","317541"
"1743941","1649574"
"1490477","316982"
"245489","317541"
"856762","317541"
"763029","1649572"
"1939296","1649570"
"852049","316949"
"668365","970789"
"476350","317541"
"314078","316965"
"562266","316968"
"1000085","7670"
"1009433","346286"
"2178079","10312"
"435151","316949"
"800563","316949"
"1737757","1649574"
"252599","316982"
"730866","317541"
"197619","2107950"
"847630","316949"
"904456","316949"
"308761","91058"
"1098137","721656"
"1723209","1649574"
"1718909","1649574"
"1053148","244286"
"312362","317541"
"1855730","1649570"
"1090992","317541"
"861064","316968"
"313210","316965"
"1551885","346289"
"966522","744995"
"308895","317541"
"2587906","316965"
"606947","316965"
"199393","316992"
"1794902","1649574"
"757460","317541"
"901306","316949"
"310861","316985"
"283511","317541"
"1658339","317541"
"1442693","1649574"
"1294098","317009"
"317146","316982"
"1089817","316965"
"238271","1649574"
"349408","316949"
"429662","317541"
"311668","317541"
"731381","721656"
"1014313","316949"
"1928570","1649574"
"1359023","317541"
"253015","316992"
"1044220","316949"
"577127","316965"
"856448","317541"
"2178408","317541"
"1658692","1649574"
"1605454","317541"
"1598985","346289"
"806709","126542"
"1719005","1649574"
"1094104","317541"
"205259","1649574"
"858073","721656"
"829987","721656"
"2100008","317541"
"359145","316945"
"2591489","317541"
"905451","316965"
"1804755","1649574"
"2274406","1649574"
"2045627","721656"
"1360632","316987"
"1487218","346171"
"1293192","316983"
"1044400","316949"
"483017","1649574"
"199243","317541"
"1301848","316982"
"1049167","317541"
"896018","744995"
"1991412","1649574"
"723871","1649574"
"1232601","316949"
"2103192","317007"
"1739749","1649574"
"1014638","346165"
"1442087","346286"
"1040008","1649574"
"1146690","316945"
"2397251","1649574"
"2566844","1649574"
"2474333","1540453"
"1873086","721656"
"809996","317541"
"2589008","1649571"
"310376","316964"
"1655032","1649572"
"1046815","317541"
"2559723","317541"
"2373441","316969"
"2178406","317541"
"197573","316982"
"672349","316986"
"1116758","317541"
"2170294","1649574"
"1738523","317541"
"2541520","317541"
"200066","316982"
"1094126","317541"
"828527","721656"
"2166147","346163"
"1234579","7670"
"2590064","316965"
"1649994","1649570"
"197517","317541"
"477562","317541"
"1052462","317541"
"1806919","316995"
"905189","1649574"
"1868469","1649574"
"198740","316965"
"618643","317541"
"1595460","316995"
"2105655","316965"
"1232719","126542"
"2360534","1649574"
"2001493","316945"
"848140","317541"
"311893","317541"
"2257012","317541"
"1232597","316949"
"582247","316969"
"1431102","317007"
"705164","2269575"
"197422","317541"
"310191","316949"
"205329","317541"
"1995477","316995"
"1245383","10312"
"1791403","1649574"
"2560220","317541"
"1014754","316949"
"2473040","317541"
"311503","316982"
"313142","10312"
"197782","317541"
"898134","316950"
"2119714","1649574"
"1926825","1649574"
"199234","317541"
"835572","316965"
"1726097","316949"
"861370","1540456"
"310992","316943"
"966982","316949"
"259844","316965"
"2201524","316949"
"991528","316968"
"2102949","316949"
"995604","316949"
"283406","316942"
"854133","316949"
"1991306","1649571"
"2590608","316964"
"310384","316965"
"1737466","1649574"
"637462","316982"
"260376","316965"
"1430455","317541"
"308170","1649574"
"2118448","1649574"
"866813","316982"
"1014678","317541"
"242969","1649574"
"1304995","1649574"
"897991","316949"
"1252230","316982"
"2461134","1649574"
"1010077","346286"
"2268317","1649574"
"889585","316949"
"1087043","126542"
"1011736","317541"
"349593","316965"
"2122649","317541"
"1487519","744995"
"1665517","1649574"
"978777","316949"
"2104621","1649574"
"1724666","1649574"
"1602163","721656"
"312175","316999"
"312504","316943"
"197855","316965"
"311659","1649574"
"1112906","317541"
"2570392","317541"
"1739780","317541"
"746803","744995"
"905199","317541"
"197783","317541"
"312893","346286"
"966225","317541"
"895687","316949"
"1101486","317541"
"317080","316985"
"205282","316983"
"1716073","858080"
"198035","316945"
"1807633","1649574"
"897710","317541"
"197904","317541"
"314286","316965"
"995075","316969"
"259711","317007"
"966253","317541"
"1735003","1649574"
"1313957","316965"
"966668","316949"
"312899","317541"
"852469","316949"
"2593857","721656"
"1799724","1649574"
"259290","1649574"
"1441416","1649570"
"1808217","1649574"
"359050","346286"
"239200","316949"
"1013891","316949"
"312828","317541"
"852117","316949"
"2052605","1540454"
"852753","316949"
"1100742","316949"
"153098","317541"
"1423977","1792831"
"1598068","316982"
"1543390","316955"
"859871","316949"
"731171","721656"
"1648788","744995"
"410941","316965"
"860107","7670"
"237512","1649574"
"312965","316949"
"310469","316964"
"630796","1649574"
"858036","317541"
"1112803","316968"
"995079","316969"
"1729197","1649572"
"2540698","721656"
"197318","317541"
"807277","1649574"
"241166","317541"
"2049111","316965"
"244573","316986"
"212470","317541"
"857706","10312"
"241162","1649574"
"1052358","316978"
"2549734","1649574"
"852263","316949"
"198051","316995"
"239191","316969"
"1086789","317541"
"197890","317541"
"2107520","316949"
"247816","317541"
"883806","721654"
"1150836","7670"
"485023","10312"
"205286","317541"
"1014703","316949"
"2584857","1649574"
"204919","402496"
"862013","316945"
"1876751","316985"
"1251336","317541"
"706548","106332"
"1046378","317541"
"197379","317541"
"603206","317541"
"896275","316949"
"308694","346286"
"105171","316969"
"1650268","1649570"
"1302664","316943"
"998028","2269575"
"851913","316949"
"1014363","316949"
"308719","316964"
"1371459","316965"
"2048004","346165"
"2566608","316968"
"1190572","317541"
"616698","316942"
"312140","316983"
"283270","316982"
"1291363","7067"
"2465255","1649574"
"313782","317541"
"1659165","721656"
"1116349","316945"
"308869","1649574"
"792582","721656"
"1809083","1649574"
"1049880","346286"
"1189301","316965"
"1298910","317541"
"1116568","316968"
"1737570","1649574"
"1245686","316968"
"2569836","1797831"
"198363","316982"
"1042838","346169"
"731167","721656"
"1089065","316985"
"2198948","1649574"
"2588478","317541"
"313888","316969"
"797544","797271"
"1250907","317541"
"2056063","316992"
"1550968","1540455"
"808644","316965"
"309013","657710"
"2262717","316965"
"798162","797271"
"2360583","1649574"
"823877","317541"
"1669868","316982"
"199424","317541"
"1716217","1540456"
"853260","1792831"
"243797","317541"
"1862685","316945"
"2119381","126542"
"1246829","721656"
"433196","316992"
"284059","316965"
"2045243","1540455"
"486510","1649574"
"608143","316965"
"198278","317541"
"317573","317541"
"1424902","316992"
"284989","316949"
"1661466","317000"
"1720263","1649574"
"1727572","1649574"
"1244951","317541"
"309785","1649574"
"2596957","316945"
"259203","316982"
"2548738","317541"
"618670","317541"
"310878","317678"
"1744009","317541"
"999503","316949"
"309115","317541"
"1251916","316987"
"311965","317541"
"891657","316949"
"1364509","317541"
"2172491","317541"
"1658139","1649574"
"901302","316949"
"1790208","1649574"
"864665","317541"
"2475858","317541"
"1046442","316983"
"1544387","1649570"
"1300466","1649574"
"544860","316986"
"1012994","1792831"
"1486140","316969"
"204430","316949"
"485816","316965"
"197622","317541"
"702249","316968"
"485709","316945"
"197624","317541"
"856706","317541"
"313989","316965"
"852275","316949"
"993462","317541"
"1601402","721656"
"2590635","317691"
"1307051","797271"
"1190034","346165"
"856429","317541"
"308416","10312"
"1988980","316945"
"891505","316949"
"2587736","316968"
"1600914","316943"
"1085640","316985"
"647873","317541"
"900006","316949"
"2534238","316965"
"310379","316986"
"197364","317541"
"197579","317541"
"349251","317541"
"578759","316965"
"1654040","1649574"
"237776","316945"
"1430458","346165"
"1432465","91058"
"198959","317541"
"198513","317541"
"995258","317541"
"2049671","317541"
"1807646","1649574"
"1291288","316942"
"1099684","316968"
"1489229","316969"
"2560251","317541"
"992454","316978"
"1151101","244286"
"312539","317541"
"991188","317541"
"389242","317541"
"1940370","317541"
"1743779","1649574"
"197903","317541"
"2002008","316986"
"1046707","316985"
"485485","316965"
"401953","316942"
"2120550","721656"
"1807896","1649574"
"1600695","317541"
"104232","316969"
"198836","317541"
