"ndc9","dose_form_rxcui"
"000741564","1649574"
"559100304","126542"
"005740070","346169"
"005740246","317541"
"000810782","106332"
"667156861","7067"
"509910320","316968"
"000081030","316968"
"516600057","316945"
"508810025","317541"
"490350188","317005"
"458020087","317541"
"586020028","316968"
"725050030","346286"
"523270011","316965"
"552890290","316965"
"638680717","317541"
"117010047","316983"
"662200825","721656"
"514670008","317541"
"636291559","316945"
"772670008","797271"
"788980675","797271"
"559100992","316945"
"527470620","316965"
"501110945","316942"
"636298847","316982"
"607600408","346286"
"004091434","1649574"
"650449944","316949"
"001697703","1649571"
"597790617","797271"
"001137777","316945"
"607420200","797271"
"555668402","1649574"
"517544000","316949"
"597790293","316968"
"426370825","316992"
"411630411","317541"
"625590640","317541"
"113440318","7067"
"755400941","316986"
"578660157","317541"
"211300635","316968"
"617550021","1649570"
"110860028","316983"
"003106524","1649571"
"718727017","721656"
"458650381","316983"
"000690238","1649574"
"125390623","316973"
"780070111","316986"
"211300345","316968"
"638680737","316965"
"606402000","346169"
"005274063","316965"
"724760848","316965"
"000064995","1649574"
"687887821","316983"
"493480056","316968"
"692381057","317541"
"513260108","316982"
"007813137","316950"
"692381252","317541"
"500901477","317541"
"705182252","316949"
"718530010","346285"
"636298744","1649574"
"469940299","7067"
"691680417","316965"
"470460151","316985"
"713990487","316955"
"578940501","1649574"
"737880107","346286"
"781610002","346286"
"786410112","797271"
"657570500","721656"
"560620602","1540453"
"000093124","1649574"
"003630009","316965"
"490350508","316945"
"708420101","317541"
"546220148","316986"
"516722013","316982"
"705182435","316945"
"405650122","797271"
"708420160","1649574"
"005274108","316965"
"508040072","7067"
"619411002","91058"
"597790927","317541"
"003639511","316982"
"004094276","316949"
"243850463","317541"
"516721312","316985"
"680160014","316985"
"586020871","316945"
"353560678","316942"
"633230472","1649574"
"007660420","1540456"
"101440606","316965"
"001350550","10652"
"647200416","317541"
"400760320","316978"
"722880384","316946"
"649421850","316983"
"627670102","346285"
"796620002","7670"
"749340043","797271"
"108197008","797271"
"411630300","316968"
"798660004","797271"
"639410229","316982"
"243850959","317541"
"000450932","91058"
"001875526","316965"
"636460010","106332"
"617550013","1649574"
"000881109","317541"
"729120585","316943"
"000876673","316995"
"548380008","316968"
"597624538","721656"
"680711890","721654"
"630100027","317541"
"000851168","316949"
"378080269","317541"
"623320606","316982"
"651620749","316987"
"706450123","1649573"
"301420116","317541"
"694230902","317541"
"764200144","1792831"
"667156716","316965"
"683870486","316945"
"301420064","7670"
"000450212","317541"
"003390823","316985"
"476820936","244286"
"519910847","316968"
"211300993","316982"
"172710505","316955"
"779690002","346286"
"583940123","721656"
"504580705","317541"
"504580642","317541"
"750090680","316986"
"555130741","1649574"
"638240276","316946"
"000236147","316965"
"633230326","1649574"
"243850507","316968"
"661050114","317541"
"518240074","316985"
"597790618","317541"
"572430190","316965"
"412500379","316968"
"722880639","316968"
"651620235","316945"
"667580202","316943"
"637360111","317541"
"001780615","316945"
"686280500","1732876"
"001780901","10312"
"734402161","346286"
"622250600","244286"
"636297115","316945"
"353560073","317541"
"164770341","316982"
"301420516","316968"
"161100259","316965"
"713351184","317541"
"500905229","317541"
"000744314","316965"
"694400004","1792831"
"518620682","316968"
"001350610","91058"
"461220658","317541"
"006037540","317541"
"636294601","317541"
"422910844","316965"
"001350593","10652"
"711050323","797271"
"680160012","316985"
"353560427","317541"
"671380533","346286"
"278540375","317541"
"793310678","316986"
"118680390","316975"
"551110533","316945"
"705180142","316982"
"504190488","317541"
"755380801","316986"
"680160101","316968"
"606870556","316995"
"713350650","316942"
"552920303","317541"
"647270060","317541"
"428290406","1540452"
"698420961","316942"
"558870106","317541"
"581600825","721656"
"698210005","797271"
"578960409","316968"
"504740802","316987"
"458020049","316985"
"800260005","346286"
"421266200","7670"
"766870008","346286"
"109560004","317541"
"586570477","316955"
"211300917","317541"
"445230609","316955"
"620370598","316943"
"228402426","316949"
"000073650","316965"
"102675060","316965"
"346451044","797271"
"000023250","316965"
"412500058","346165"
"520830678","316968"
"115841046","316968"
"669920450","316973"
"555050198","316969"
"378080973","316982"
"272410185","316942"
"000691960","1649574"
"687888064","1792831"
"003639685","91058"
"000780672","316965"
"174780040","1649574"
"676180100","316965"
"001439564","1649574"
"669770032","346165"
"764200451","316982"
"628560705","317541"
"000676292","346165"
"000744317","316965"
"556210007","316982"
"118220511","316968"
"411630228","317541"
"001730809","316965"
"000490054","316965"
"000492760","317541"
"531630107","316968"
"009442921","1649574"
"738500116","657710"
"529590175","317541"
"494110050","317541"
"490350824","316945"
"712050120","317541"
"003630612","317541"
"003780072","317541"
"529590148","316945"
"513110300","316969"
"609770145","1649574"
"002730394","346284"
"555130283","316949"
"530970101","316982"
"552890451","316965"
"586050414","317541"
"901190001","797271"
"658620884","316945"
"004097760","1649574"
"518620258","317541"
"003780092","317541"
"428470850","317541"
"685165214","1649574"
"000711027","316945"
"139850608","91344"
"458650380","316983"
"637360051","316982"
"645363628","316986"
"749000110","316986"
"698420081","797271"
"001490000","91058"
"009046457","316965"
"631870884","317007"
"317220020","316968"
"000741040","1732876"
"000090796","1649574"
"694680151","317690"
"638680244","316968"
"809480007","346285"
"650550201","316986"
"368000773","317541"
"007130225","316982"
"560620197","317541"
"508040076","316982"
"353560802","317541"
"004095086","316949"
"789270003","797271"
"692381172","316965"
"661050519","317541"
"716873003","317541"
"684000122","346169"
"001130666","316968"
"684000136","346169"
"667159809","91058"
"528620018","346286"
"353560372","317541"
"000780249","317541"
"484040051","316986"
"411674120","317541"
"821930001","316986"
"429610041","317541"
"689980095","317541"
"000064841","1649574"
"005732620","316942"
"680250058","316965"
"000540548","316956"
"301420459","316968"
"554991091","317541"
"103370550","316982"
"217490367","797271"
"005744025","91344"
"512850692","317541"
"353560130","317541"
"372050265","316965"
"559330000","316992"
"301420968","316945"
"667159799","317541"
"110262790","316968"
"228402665","316949"
"586020803","316965"
"555130800","317541"
"370000451","7067"
"422910284","316984"
"668250047","346289"
"656490651","317542"
"240900450","316943"
"658620401","10312"
"636292733","10312"
"433860920","316968"
"553010602","1540453"
"547712013","316949"
"698420057","316945"
"593990001","244286"
"592120249","317541"
"138451200","316965"
"006034979","317541"
"000027635","1649574"
"001490320","91058"
"504740001","316968"
"680160696","316968"
"718727171","316949"
"659230390","316985"
"674570228","316949"
"000650271","7670"
"627560614","1649574"
"009907968","316949"
"116730952","317009"
"003621098","1649572"
"578440215","316965"
"415200774","317541"
"493144253","317541"
"713998026","316965"
"656490150","317541"
"498840898","317007"
"461220677","317005"
"301420602","1540453"
"707560428","316965"
"698650240","316945"
"597260736","316965"
"534510103","316945"
"000040801","316965"
"505800234","317541"
"721400026","316982"
"705181675","316965"
"652220451","346169"
"638740058","317541"
"508040236","316965"
"620110412","317541"
"004980100","244286"
"000680597","1649574"
"458020721","316945"
"547380115","316965"
"683870544","317541"
"002680278","316949"
"009444626","1649574"
"530029121","316985"
"721890218","317541"
"700000494","316982"
"682100230","317541"
"239000000","316965"
"613140206","7670"
"522440920","316943"
"638240575","317541"
"613140396","7670"
"353560088","346171"
"458020103","317541"
"004091179","1649572"
"529590455","317541"
"412500744","316965"
"625590711","317541"
"253820302","316985"
"000691109","1649574"
"139130004","317541"
"001730837","317541"
"713998028","316965"
"727450101","244286"
"421920328","317541"
"619580705","317541"
"507420665","316968"
"795110400","346286"
"003784890","316945"
"722050030","317541"
"378080017","316968"
"492810246","1649574"
"378080205","1797831"
"820010001","244286"
"638240177","316946"
"504361222","316965"
"559100443","316968"
"007813411","316949"
"519910074","316965"
"003786612","316965"
"001350098","91058"
"761250257","1649574"
"684620570","316995"
"000851385","316965"
"652240315","316943"
"004850250","317541"
"433330559","797271"
"740880001","797271"
"698630302","316986"
"008321690","317541"
"301420700","317541"
"677510213","317541"
"822940002","346165"
"508440572","317541"
"530029571","316982"
"493480983","317541"
"546439007","316949"
"593900193","7670"
"004049896","316949"
"530020463","317541"
"000241171","317541"
"705181936","317541"
"105960192","316955"
"003637001","126542"
"151870036","316968"
"461220693","316965"
"761250253","1649574"
"627424075","316982"
"667940012","346161"
"636298696","317009"
"707952412","316978"
"800700340","316968"
"368000907","126542"
"107330570","7067"
"354180334","317541"
"647640800","317541"
"597790599","317541"
"000691001","317541"
"009247114","797271"
"000690137","316949"
"411670221","316965"
"638240527","316968"
"497020206","317541"
"713350209","317541"
"712050100","317541"
"415200599","317541"
"661050110","317541"
"500901098","316945"
"728650134","316945"
"411630622","316982"
"134110130","317541"
"004093218","1649574"
"703470208","317541"
"705110124","1649574"
"000881663","91058"
"004980161","7670"
"002470516","316982"
"372050763","7670"
"705183055","10312"
"360000047","1649574"
"239570001","797271"
"104813008","316986"
"661050511","317541"
"000245747","1649571"
"433530263","316965"
"557110064","316992"
"700000161","317541"
"611336001","316949"
"000235853","316995"
"735560168","316965"
"250210679","1649574"
"538090206","316968"
"726800010","316986"
"579620070","316965"
"005730174","316969"
"718727146","316949"
"440870188","1649570"
"662670693","316965"
"431280005","1649572"
"658620897","317541"
"435980984","316992"
"547990520","316964"
"000064119","1649574"
"638680222","316965"
"539430163","317541"
"005367186","316965"
"504580554","316945"
"551544747","1649572"
"701990001","317541"
"620110240","317541"
"713080011","1649574"
"421920522","316968"
"500660510","316968"
"597790065","126542"
"174780080","316949"
"002680642","316949"
"002190203","316986"
"633230101","316949"
"678500141","1649574"
"692560306","1540455"
"593530407","721656"
"557000067","316982"
"516621552","346286"
"533450011","316965"
"815420743","316968"
"100190644","346161"
"500905580","317541"
"661050475","317541"
"680710446","317541"
"540920256","346289"
"623320640","316965"
"002594150","1649574"
"578960266","316968"
"722880072","7067"
"792880001","797271"
"687888074","316982"
"588090501","316968"
"606310040","317541"
"520540550","317541"
"680160405","7670"
"510130111","316965"
